word,frequency,length,category,tag_detail
போட்டோவில,5,5,NOUN,BASE_NOUN
கழவ,5,3,NOUN,BASE_NOUN
என்பவனா,5,5,NOUN,BASE_NOUN
அழகமர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
சுமதா,5,3,NOUN,BASE_NOUN
மட்சா,5,3,NOUN,BASE_NOUN
செர்ரிகள்,5,5,NOUN,BASE_NOUN_CONSONANT_ள்
பஞ்ச்சர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஒடனெ,5,3,NOUN,BASE_NOUN
காலாரா,5,3,NOUN,BASE_NOUN
அவராது,5,4,NOUN,BASE_NOUN_VOWEL_து
யோசிச்சாரு,5,5,NOUN,BASE_NOUN
அதெல்லாம,5,5,NOUN,BASE_NOUN
பலவென,5,4,NOUN,BASE_NOUN
ஒருவாறாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
படிப்புனா,5,5,NOUN,BASE_NOUN
டயர,5,3,NOUN,BASE_NOUN
அந்திகள்,5,5,NOUN,BASE_NOUN_CONSONANT_ள்
சொற்செட்டு,5,5,NOUN,NOMINAL_SUFFIX_டு
சப்றா,5,3,NOUN,BASE_NOUN
தலைசூடி,5,4,NOUN,BASE_NOUN
நவிலாது,5,4,NOUN,BASE_NOUN_VOWEL_து
பௌத்திரி,5,4,NOUN,BASE_NOUN_VOWEL_ரி
கல்மணி,5,4,NOUN,BASE_NOUN
ஊளைகள்,5,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஆய்ந்தோர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
பெர்சு,5,3,NOUN,BASE_NOUN_VOWEL_சு
ஆனமாதிரி,5,5,NOUN,BASE_NOUN_VOWEL_ரி
விராகன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
ஒலியல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
வெள்ளண,5,4,NOUN,BASE_NOUN
விர்ர்,5,3,NOUN,BASE_NOUN_CONSONANT_ர்
சிலம்பணி,5,5,NOUN,BASE_NOUN
ஓம்பா,5,3,NOUN,BASE_NOUN
அத்தெளிவு,5,5,NOUN,NOMINAL_SUFFIX_வு
பொன்பொடி,5,4,NOUN,BASE_NOUN
சரிபோல,5,4,NOUN,BASE_NOUN
றாத்தல்,5,4,NOUN,NOMINAL_SUFFIX_த்தல்
இடைமேல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
பாத்துகினு,5,5,NOUN,BASE_NOUN
அச்சிரம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
மாட்டல,5,4,NOUN,BASE_NOUN
மூட்டல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
சோளன்,5,3,NOUN,BASE_NOUN_CONSONANT_ன்
ஆனதென்ன,5,5,NOUN,BASE_NOUN
மாமாயன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
அடிமண்டி,5,5,NOUN,BASE_NOUN
நேரமுண்டு,5,5,NOUN,NOMINAL_SUFFIX_டு
கெடுது,5,3,NOUN,BASE_NOUN_VOWEL_து
பரேடி,5,3,NOUN,BASE_NOUN
ஏறாளம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
இருப்பரா,5,5,NOUN,BASE_NOUN
முருகமணி,5,5,NOUN,BASE_NOUN
கேக்காதாம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
நோயாளன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
சமஉ,5,3,NOUN,BASE_NOUN
ஒடன,5,3,NOUN,BASE_NOUN
பண்ணினன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
வெண்முடி,5,4,NOUN,BASE_NOUN
முப்பிணி,5,4,NOUN,BASE_NOUN
பளப்பு,5,4,NOUN,NOMINAL_SUFFIX_பு
வெண்தோல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
நிலவரமா,5,5,NOUN,BASE_NOUN
ரம்யமாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
பேரென்னா,5,4,NOUN,BASE_NOUN
அரிமதி,5,4,NOUN,NOMINAL_SUFFIX_தி
எமகாதகி,5,5,NOUN,BASE_NOUN
இதயம,5,4,NOUN,BASE_NOUN
தானறிதல்,5,5,NOUN,NOMINAL_SUFFIX_தல்
பேசன்னு,5,4,NOUN,BASE_NOUN
மிதக்கற,5,5,NOUN,BASE_NOUN
வாகைமானி,5,4,NOUN,BASE_NOUN
ஊமையென்று,5,5,NOUN,BASE_NOUN_VOWEL_று
திரிசிரசு,5,5,NOUN,BASE_NOUN_VOWEL_சு
அரதி,5,3,NOUN,NOMINAL_SUFFIX_தி
முழுப்பேரு,5,5,NOUN,BASE_NOUN
நரகம்னு,5,5,NOUN,BASE_NOUN
கனிஞ்ச,5,4,NOUN,BASE_NOUN
போயாரேன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
விதியாதர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
பேசலப்பா,5,5,NOUN,BASE_NOUN
புனையல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
வால்தாம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
புகழ்வோமா,5,5,NOUN,BASE_NOUN
கொறையுது,5,4,NOUN,BASE_NOUN_VOWEL_து
பாதால,5,3,NOUN,BASE_NOUN
நிலைக்காம,5,5,NOUN,BASE_NOUN
முழிச்சோம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
கயவனா,5,4,NOUN,BASE_NOUN
ஓரம,5,3,NOUN,BASE_NOUN
குழலன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
தலவிதி,5,4,NOUN,NOMINAL_SUFFIX_தி
கோள்வி,5,3,NOUN,BASE_NOUN
நாமளாவது,5,5,NOUN,BASE_NOUN_VOWEL_து
குடிப்பாளா,5,5,NOUN,BASE_NOUN
அலையுறா,5,4,NOUN,BASE_NOUN
முதுலுதவி,5,5,NOUN,BASE_NOUN
செழும்பா,5,4,NOUN,BASE_NOUN
ரெக்கவர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
போடலாம,5,4,NOUN,BASE_NOUN
கொட்டிச்சு,5,5,NOUN,BASE_NOUN_VOWEL_சு
செய்யிறாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
கெடச்சுதா,5,5,NOUN,BASE_NOUN
வாழறான்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
நின்றுபால்,5,5,NOUN,BASE_NOUN_CONSONANT_ல்
சரிபிழை,5,4,NOUN,BASE_NOUN
எழுப்புடா,5,5,NOUN,BASE_NOUN
செவப்பி,5,4,NOUN,BASE_NOUN
கௌதுகம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
குணிலா,5,3,NOUN,BASE_NOUN
ப்ருந்தா,5,4,NOUN,BASE_NOUN
தேவைபற்றி,5,5,NOUN,BASE_NOUN
ஒன்டில,5,4,NOUN,BASE_NOUN
அடிச்சிடு,5,5,NOUN,NOMINAL_SUFFIX_டு
ஆள்ப்பா,5,4,NOUN,BASE_NOUN
சிவராயர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
மறைபிறர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
நெடுக்குமா,5,5,NOUN,BASE_NOUN
ஞாபத்துல,5,5,NOUN,BASE_NOUN
கிழத்தாசி,5,5,NOUN,NOMINAL_SUFFIX_சி
நயினாரு,5,4,NOUN,BASE_NOUN
பவிசை,5,3,NOUN,BASE_NOUN
மசியிற,5,4,NOUN,BASE_NOUN
சித்தார்தை,5,5,NOUN,BASE_NOUN
மாப்பிள்ளா,5,5,NOUN,BASE_NOUN
கிட்டிலோம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
நகருமுன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
ஆடுதுன்னு,5,5,NOUN,BASE_NOUN
மேம்மாடு,5,4,NOUN,NOMINAL_SUFFIX_டு
பாட்ல்,5,3,NOUN,BASE_NOUN_CONSONANT_ல்
ஊதற,5,3,NOUN,BASE_NOUN
பமர,5,3,NOUN,BASE_NOUN
பக்திமானா,5,5,NOUN,BASE_NOUN
புலைமாடன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
பிளாடர்,5,4,NOUN,BASE_NOUN_CONSONANT_ர்
தொனிப்பது,5,5,NOUN,BASE_NOUN_VOWEL_து
வல்கியர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
பாயசமா,5,4,NOUN,BASE_NOUN
பாலுசார்,5,4,NOUN,BASE_NOUN_CONSONANT_ர்
மருநாள்,5,4,NOUN,BASE_NOUN_CONSONANT_ள்
கொலுசொலி,5,4,NOUN,BASE_NOUN_VOWEL_லி
வயசும்மா,5,5,NOUN,BASE_NOUN
காலியாவது,5,5,NOUN,BASE_NOUN_VOWEL_து
த்தன்,5,3,NOUN,BASE_NOUN_CONSONANT_ன்
பேசுவமா,5,4,NOUN,BASE_NOUN
ஒடுகாலி,5,4,NOUN,BASE_NOUN_VOWEL_லி
வண்டிமேடு,5,5,NOUN,NOMINAL_SUFFIX_டு
போட்டுமா,5,4,NOUN,BASE_NOUN
போகலைனு,5,4,NOUN,BASE_NOUN
கேக்காதா,5,4,NOUN,BASE_NOUN
வாரமாகி,5,4,NOUN,BASE_NOUN
பாத்ரூமில,5,5,NOUN,BASE_NOUN
பாவமுண்டு,5,5,NOUN,NOMINAL_SUFFIX_டு
மனுசிபோல்,5,5,NOUN,BASE_NOUN_CONSONANT_ல்
பிலியன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
அவிசை,5,3,NOUN,BASE_NOUN
சிருகதை,5,4,NOUN,BASE_NOUN
தேர்வன்று,5,5,NOUN,BASE_NOUN_VOWEL_று
இரண்டெரு,5,5,NOUN,BASE_NOUN
பொதிகளாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
முனையன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
காய்ச்சிற,5,5,NOUN,BASE_NOUN
கிலார்டு,5,4,NOUN,NOMINAL_SUFFIX_டு
சமனாகி,5,4,NOUN,BASE_NOUN
விழியசைவு,5,5,NOUN,NOMINAL_SUFFIX_வு
பௌண்டரக,5,5,NOUN,BASE_NOUN
வருவாரென,5,5,NOUN,BASE_NOUN
ராணிம்மா,5,4,NOUN,BASE_NOUN
காசுன்னா,5,4,NOUN,BASE_NOUN
இப்பவுமா,5,5,NOUN,BASE_NOUN
கவிதைடா,5,4,NOUN,BASE_NOUN
விர்ர்ர்,5,4,NOUN,BASE_NOUN_CONSONANT_ர்
அஞ்சுன்னு,5,5,NOUN,BASE_NOUN
டகால்னு,5,4,NOUN,BASE_NOUN
படுத்திற,5,5,NOUN,BASE_NOUN
தமித,5,3,NOUN,BASE_NOUN
சரடால்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
ஆயிசு,5,3,NOUN,BASE_NOUN_VOWEL_சு
உய்ய்,5,3,NOUN,BASE_NOUN_CONSONANT_ய்
அந்நியள்,5,5,NOUN,BASE_NOUN_CONSONANT_ள்
அல்லியூர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
உடலிலா,5,4,NOUN,BASE_NOUN
நிழலுள்,5,4,NOUN,BASE_NOUN_CONSONANT_ள்
காவேரில,5,4,NOUN,BASE_NOUN
தம்பொருள்,5,5,NOUN,BASE_NOUN_CONSONANT_ள்
நாப்பதடி,5,5,NOUN,BASE_NOUN
புறத்தால,5,5,NOUN,BASE_NOUN
பெர்லின்ல,5,5,NOUN,BASE_NOUN
கரைச்சலா,5,5,NOUN,BASE_NOUN
சாகிறதா,5,4,NOUN,BASE_NOUN
நானுந்தன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
சிசுசெ,5,3,NOUN,BASE_NOUN
மாக்கனூர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
பண்றடா,5,4,NOUN,BASE_NOUN
கவத,5,3,NOUN,BASE_NOUN
அழுகலாமா,5,5,NOUN,BASE_NOUN
பதிலுதவி,5,5,NOUN,BASE_NOUN
கிறுப்பு,5,4,NOUN,NOMINAL_SUFFIX_பு
சூப்புதல்,5,5,NOUN,NOMINAL_SUFFIX_தல்
சும்மார்றா,5,5,NOUN,BASE_NOUN
தோழின்னு,5,4,NOUN,BASE_NOUN
தயாரனது,5,5,NOUN,BASE_NOUN_VOWEL_து
பாக்கேன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
தருவாளா,5,4,NOUN,BASE_NOUN
கூப்டல,5,4,NOUN,BASE_NOUN
விடாதுடா,5,4,NOUN,BASE_NOUN
ஆமான்டி,5,4,NOUN,BASE_NOUN
பேசினான்னு,5,5,NOUN,BASE_NOUN
இரேண்டா,5,4,NOUN,BASE_NOUN
ஓயல,5,3,NOUN,BASE_NOUN
நாவ்ல்,5,3,NOUN,BASE_NOUN_CONSONANT_ல்
மும்மதம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
அலமேடு,5,4,NOUN,NOMINAL_SUFFIX_டு
ஒம்பொண்ணு,5,5,NOUN,BASE_NOUN
பேசியவனா,5,5,NOUN,BASE_NOUN
ஐயுஐ,5,3,NOUN,BASE_NOUN
இயலவ,5,4,NOUN,BASE_NOUN
நகரத,5,4,NOUN,BASE_NOUN
பறம,5,3,NOUN,BASE_NOUN
சலர,5,3,NOUN,BASE_NOUN
தறத,5,3,NOUN,BASE_NOUN
ஒசத,5,3,NOUN,BASE_NOUN
கலகலப,5,5,NOUN,BASE_NOUN
கலவரப,5,5,NOUN,BASE_NOUN
மதப,5,3,NOUN,BASE_NOUN
கசக,5,3,NOUN,BASE_NOUN
சலசலப,5,5,NOUN,BASE_NOUN
அடஞ,5,3,NOUN,BASE_NOUN
அசந,5,3,NOUN,BASE_NOUN
அதச,5,3,NOUN,BASE_NOUN
பரமச,5,4,NOUN,BASE_NOUN
உணரம,5,4,NOUN,BASE_NOUN
கசந,5,3,NOUN,BASE_NOUN
சலனம,5,4,NOUN,BASE_NOUN
டவள,5,3,NOUN,BASE_NOUN
லயத,5,3,NOUN,BASE_NOUN
கனன,5,3,NOUN,BASE_NOUN
ஓம்மானி,5,4,NOUN,BASE_NOUN
சகேதம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
மல்லாடா,5,4,NOUN,BASE_NOUN
டில்டென்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
உராகுவா,5,4,NOUN,BASE_NOUN
டைனான்,5,3,NOUN,BASE_NOUN_CONSONANT_ன்
பட்டையுரு,5,5,NOUN,BASE_NOUN
முச்சால்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
இருட்பகை,5,5,NOUN,NOMINAL_SUFFIX_கை
மதிள்திரு,5,5,NOUN,BASE_NOUN
நாளைப்பாடு,5,5,NOUN,NOMINAL_SUFFIX_டு
ஏகாதசம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
அல்லேல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
கிடக்குடா,5,5,NOUN,BASE_NOUN
ப்ராண்டன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
வெல்லுவோமா,5,5,NOUN,BASE_NOUN
சித்தால,5,4,NOUN,BASE_NOUN
எத்தினா,5,4,NOUN,BASE_NOUN
உந்நதம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
ரோந்துநாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
அனலாடி,5,4,NOUN,BASE_NOUN
உடுப்பகை,5,5,NOUN,NOMINAL_SUFFIX_கை
லவல்,5,3,NOUN,BASE_NOUN_CONSONANT_ல்
யாமாசாகி,5,4,NOUN,BASE_NOUN
ரெனெய்,5,3,NOUN,BASE_NOUN_CONSONANT_ய்
ஐவேள்,5,3,NOUN,BASE_NOUN_CONSONANT_ள்
குடவன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
டம்ப்ளரு,5,5,NOUN,BASE_NOUN
தோத்ரம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
சிர்சன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
திக்கோபாபு,5,5,NOUN,NOMINAL_SUFFIX_பு
டௌன்சென்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
இருட்கனி,5,5,NOUN,BASE_NOUN
செம்மயிர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
காணணம்,5,4,NOUN,BASE_NOUN_CONSONANT_ம்
இரைஞ்சு,5,4,NOUN,BASE_NOUN_VOWEL_சு
ஆமைகுளம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
குழலாய்,5,4,NOUN,BASE_NOUN_CONSONANT_ய்
செம்பறி,5,4,NOUN,BASE_NOUN
அச்வபதி,5,5,NOUN,NOMINAL_SUFFIX_தி
போய்யான்னா,5,5,NOUN,BASE_NOUN
வருவானுக,5,5,NOUN,BASE_NOUN
ரிட்டேரு,5,4,NOUN,BASE_NOUN
குழறலோடு,5,5,NOUN,NOMINAL_SUFFIX_டு
இணையாகார்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஆண்குணம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
உதையென்று,5,5,NOUN,BASE_NOUN_VOWEL_று
பதியலாகி,5,5,NOUN,BASE_NOUN
கிள்ளான்ல,5,5,NOUN,BASE_NOUN
திரிலா,5,3,NOUN,BASE_NOUN
த்ரில்லேர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
முழிக்கற,5,5,NOUN,BASE_NOUN
மிதிச்சான்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
காமிராமென்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
ப்போத்தல்,5,5,NOUN,NOMINAL_SUFFIX_த்தல்
வாய்க்கால,5,5,NOUN,BASE_NOUN
தறிகளுக,5,5,NOUN,BASE_NOUN
கலக்கவா,5,5,NOUN,BASE_NOUN
எவலோன்னு,5,5,NOUN,BASE_NOUN
பார்ட்ரைம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
அலைபாய்வு,5,5,NOUN,NOMINAL_SUFFIX_வு
கொத்தனா,5,4,NOUN,BASE_NOUN
ஏவாரிக,5,4,NOUN,BASE_NOUN
வேறொருர்,5,4,NOUN,BASE_NOUN_CONSONANT_ர்
திவைத்தா,5,4,NOUN,BASE_NOUN
சுனைக்கனி,5,5,NOUN,BASE_NOUN
போட்ருப்பா,5,5,NOUN,BASE_NOUN
றுருளாய்,5,4,NOUN,BASE_NOUN_CONSONANT_ய்
விறுக்கென,5,5,NOUN,BASE_NOUN
சோமப்பன்,5,5,NOUN,BASE_NOUN_CONSONANT_ன்
பாம்புகள,5,5,NOUN,BASE_NOUN
இனிச்சு,5,4,NOUN,BASE_NOUN_VOWEL_சு
வர்றமா,5,4,NOUN,BASE_NOUN
கத்துவாரு,5,5,NOUN,BASE_NOUN
லாரிமேல்,5,4,NOUN,BASE_NOUN_CONSONANT_ல்
போடறாள்,5,4,NOUN,BASE_NOUN_CONSONANT_ள்
சேந்தாச்சு,5,5,NOUN,BASE_NOUN_VOWEL_சு
எல்லாம்னா,5,5,NOUN,BASE_NOUN
செய்ப்பா,5,4,NOUN,BASE_NOUN
நாள்டா,5,3,NOUN,BASE_NOUN
செந்தாம,5,4,NOUN,BASE_NOUN
வரவேணாம்,5,5,NOUN,BASE_NOUN_CONSONANT_ம்
போயிட்டனா,5,5,NOUN,BASE_NOUN
நினைவல்ல,5,5,NOUN,BASE_NOUN
சுடரு,5,3,NOUN,BASE_NOUN
இவளாடா,5,4,NOUN,BASE_NOUN
முறிச்சா,5,4,NOUN,BASE_NOUN
குப்பிவிள,5,5,NOUN,BASE_NOUN
முடமோசி,5,4,NOUN,NOMINAL_SUFFIX_சி
சூரியபூர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
சயோலா,5,3,NOUN,BASE_NOUN
கடிக்கற,5,5,NOUN,BASE_NOUN
உதறிற்று,5,5,NOUN,BASE_NOUN_VOWEL_று
கட்றேன்,5,4,NOUN,BASE_NOUN_CONSONANT_ன்
இடதுதோள்,5,5,NOUN,BASE_NOUN_CONSONANT_ள்
குடிப்பமா,5,5,NOUN,BASE_NOUN
நெசம்மாவா,5,5,NOUN,BASE_NOUN
வாடாமா,5,3,NOUN,BASE_NOUN
குடையைச,5,4,NOUN,BASE_NOUN
தூசேன்,5,3,NOUN,BASE_NOUN_CONSONANT_ன்
பெத்தவடா,5,5,NOUN,BASE_NOUN
பண்றதுடா,5,5,NOUN,BASE_NOUN
சரிறென்று,5,5,NOUN,BASE_NOUN_VOWEL_று
வந்தேன்மா,5,5,NOUN,BASE_NOUN
வலிக்கல,5,5,NOUN,BASE_NOUN
கப்பூ,5,3,NOUN,BASE_NOUN
ஓவிசியர்,5,5,NOUN,BASE_NOUN_CONSONANT_ர்
முண்டமாய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
பர்சாதி,5,4,NOUN,NOMINAL_SUFFIX_தி
பிநய்,5,3,NOUN,BASE_NOUN_CONSONANT_ய்
கம்ப்ய,5,4,NOUN,BASE_NOUN
ஒசைரி,5,3,NOUN,BASE_NOUN_VOWEL_ரி
கோமாரிநோய்,5,5,NOUN,BASE_NOUN_CONSONANT_ய்
திருவிலகு,5,5,NOUN,BASE_NOUN_VOWEL_கு
பொதுகொலு,5,4,NOUN,BASE_NOUN
பொதுஉலக,5,5,NOUN,BASE_NOUN
சிகாரிபுரா,5,5,NOUN,BASE_NOUN
எடுப்பரா,5,5,NOUN,BASE_NOUN
கொடுர்,5,3,NOUN,BASE_NOUN_CONSONANT_ர்
மெகாமேளா,5,4,NOUN,BASE_NOUN
செம்மைநிற,5,5,NOUN,BASE_NOUN
கமிரிதா,5,4,NOUN,BASE_NOUN
பேர்பலி,5,4,NOUN,BASE_NOUN_VOWEL_லி
வரியிடல்,5,5,NOUN,BASE_NOUN_CONSONANT_ல்
பிர்லாபூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
மிசுமி,4,3,NOUN,BASE_NOUN
குசியாரா,4,4,NOUN,BASE_NOUN
மர்மா,4,3,NOUN,BASE_NOUN
சோர்னா,4,3,NOUN,BASE_NOUN
குண்டேற்றி,4,5,NOUN,BASE_NOUN
சிட்டல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
தொலைவிலும,4,5,NOUN,BASE_NOUN
எதல்,4,3,NOUN,NOMINAL_SUFFIX_தல்
தாலுகள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
கடைஇ,4,3,NOUN,BASE_NOUN
மகாசினி,4,4,NOUN,BASE_NOUN
பெங்குயெலா,4,5,NOUN,BASE_NOUN
எய்வு,4,3,NOUN,NOMINAL_SUFFIX_வு
தைவெள்ளி,4,4,NOUN,BASE_NOUN_VOWEL_ளி
புல்தண்டு,4,5,NOUN,NOMINAL_SUFFIX_டு
புவாதி,4,3,NOUN,NOMINAL_SUFFIX_தி
பார்துமான்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
சலந்தர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
சாபுரி,4,3,NOUN,BASE_NOUN_VOWEL_ரி
மக்ள்,4,3,NOUN,BASE_NOUN_CONSONANT_ள்
பைரித்ரம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
நல்தங்க,4,5,NOUN,BASE_NOUN
குலிகந்தா,4,5,NOUN,BASE_NOUN
தர்மபூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
சாம்ப்டானி,4,5,NOUN,BASE_NOUN
கொன்னகர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
சிங்கார்வா,4,5,NOUN,BASE_NOUN
மன்புரா,4,4,NOUN,BASE_NOUN
கட்டுன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
தெங்காரா,4,4,NOUN,BASE_NOUN
விட்டசு,4,4,NOUN,BASE_NOUN_VOWEL_சு
இருசெயல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
செத்திரி,4,4,NOUN,BASE_NOUN_VOWEL_ரி
யுங்கு,4,3,NOUN,BASE_NOUN_VOWEL_கு
அகஉ,4,3,NOUN,BASE_NOUN
காப்பநேடு,4,5,NOUN,NOMINAL_SUFFIX_டு
அமாதெரசு,4,5,NOUN,BASE_NOUN_VOWEL_சு
மெய்ம்மொழி,4,5,NOUN,BASE_NOUN_VOWEL_ழி
தூபிக்கள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
சிஏசு,4,3,NOUN,BASE_NOUN_VOWEL_சு
திரையோசு,4,4,NOUN,BASE_NOUN_VOWEL_சு
மின்னுருபு,4,5,NOUN,NOMINAL_SUFFIX_பு
முற்றுறா,4,4,NOUN,BASE_NOUN
நேர்ப்பிழை,4,5,NOUN,BASE_NOUN
திறனடைவு,4,5,NOUN,NOMINAL_SUFFIX_வு
வனேபந,4,4,NOUN,BASE_NOUN
காடோல்,4,3,NOUN,BASE_NOUN_CONSONANT_ல்
ஒள்ளனூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
க்யோட்டா,4,4,NOUN,BASE_NOUN
பெரோமோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
அலாவெர்டி,4,5,NOUN,BASE_NOUN
அக்தலா,4,4,NOUN,BASE_NOUN
சகதலா,4,4,NOUN,BASE_NOUN
முசுனி,4,3,NOUN,BASE_NOUN
சிமிர்னா,4,4,NOUN,BASE_NOUN
லோயிசு,4,3,NOUN,BASE_NOUN_VOWEL_சு
ஏவூகல,4,4,NOUN,BASE_NOUN
கடேரி,4,3,NOUN,BASE_NOUN_VOWEL_ரி
குமாவானி,4,4,NOUN,BASE_NOUN
குமால்,4,3,NOUN,BASE_NOUN_CONSONANT_ல்
சமூத்திரி,4,5,NOUN,BASE_NOUN_VOWEL_ரி
மாறிலா,4,3,NOUN,BASE_NOUN
கொஞ்சேஞ்சி,4,5,NOUN,NOMINAL_SUFFIX_சி
சூன்யாத்தா,4,5,NOUN,BASE_NOUN
தியூலா,4,3,NOUN,BASE_NOUN
சாத்பிர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
குங்கோலிம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
அசோல்னா,4,4,NOUN,BASE_NOUN
பிராந்தை,4,4,NOUN,BASE_NOUN
மையியோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
குடுக்டு,4,4,NOUN,NOMINAL_SUFFIX_டு
இராபிள்சு,4,5,NOUN,BASE_NOUN_VOWEL_சு
சோங்உன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
அதகாசி,4,4,NOUN,NOMINAL_SUFFIX_சி
சாம்பர்சு,4,5,NOUN,BASE_NOUN_VOWEL_சு
வாங்கோய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
சங்காரஞ்,4,5,NOUN,BASE_NOUN
கிர்சு,4,3,NOUN,BASE_NOUN_VOWEL_சு
புத்துருசு,4,5,NOUN,BASE_NOUN_VOWEL_சு
அரிசாப,4,4,NOUN,BASE_NOUN
கார்பேட்டா,4,5,NOUN,BASE_NOUN
பருய்பூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
போற்றினன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
வின்வர்டு,4,5,NOUN,NOMINAL_SUFFIX_டு
பாங்புய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
லேஞ்ச்நேர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
சிரன்,4,3,NOUN,BASE_NOUN_CONSONANT_ன்
இலாளர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
காருக்குடி,4,5,NOUN,BASE_NOUN
ஊராண்மை,4,4,NOUN,NOMINAL_SUFFIX_மை
மாமகம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
